95,【爱情语句】,  大概因为再多的喜欢，也换不来未来。分开以后，未来有一万种可能性，只是这个可能性里，再也没你。
96,【爱情语句】,  这么多年，你一直在我心口幽居，我放下过天地，却从未放下过你。
97,【爱情语句】,  我知道，忘记是件轻松的事情，只要不看着，不想着，不记着，就忘记了，就像，烟火过后的天。
98,【爱情语句】,  想要让自己发光，不用依附于别人的光芒，而是让自己的灵魂变得有深度和无可替代。
99,【爱情语句】,  别总是来日方长，这世上回首之间的都是人走茶凉，他的嘴终会吻上别人的唇，把给过你的。没给过你的全给另外一个人。
100,【爱情语句】,  分手后不可以做朋友，因为彼此伤害过，不可以做敌人，因为彼此深爱过，所以，我们变成了最熟悉的陌生人。
101,【爱情语句】,  想去一个安静的城市一个没人认识我的城市。
102,【爱情语句】,  如果此刻的你正遭受了失恋的痛楚，请不要伤心，俗话说失恋不失志，只要重头再来，相信一切都会好的，失恋并不可怕，可怕的是你抓着回忆不放。
103,【爱情语句】,  有些事，我假装不知道，知道了，只会让自己更加心痛。
104,【爱情语句】,  我以为喜欢是一件很了不起的事，能翻山越岭、上天入地，后来我才明白，它连让你开心都做不到。
105,【爱情语句】,  原来分手就是，这个人跟你再也没有关系，千秋万代，四海八荒，都只有你我，再无我们。
106,【爱情语句】,  即使我们已经再也不见面，不说话，不打扰对方的生活，但我心里一直留着一个位置，悄悄地放着你。
107,【爱情语句】,  往往深情的往往无心，无心闯入你，无心留踪迹，直到故事啊走到来不及，我拥着一段叫遗憾的过去。
108,【爱情语句】,  曾经的梦碎了一地，捡起，努力拼凑，而后又碎，再捡起，拼凑，直到有一天再也拼凑不来。
109,【爱情语句】,  我们都期待一个理想的世界，在那里，我们没有痛苦，没有压力，平等和谐。
110,【爱情语句】,  人生总会遇到一些挫折，那些失去的只是人生的一部分，那也是必须经历的，所以大可不必过于伤心，你的人生还有很多值得拥有的。
111,【爱情语句】,  花开记春，花落记秋，早已忘却岁月悠悠。曲终人散，花亦垂首，空留旧人昔日颜容。
112,【爱情语句】, 明明你都已经离开了这个城市。却还在期待着你能回来。
113,【爱情语句】, 时间太长我怕等不到你，距离太远我怕追不上你，爱情太沉我怕放不下你。
114,【爱情语句】, 不要太轻易去相信谁的话，有的人比你想象中的还要渣。
115,【爱情语句】,  希望你一生没有软肋，不像我，别人提到你，我就输了。
116,【爱情语句】, 当我流着泪和你说再见，你只是冷漠的向我告别，不敢看你的冷漠的眼，心已碎成千片。
117,【爱情语句】,  我想学会干净的语言和安静的笑跟着风走把孤独当自由。
118,【爱情语句】,  此生能够遇上你，是上苍对我最大的赐福。我会好好珍惜这份缘。
119,【爱情语句】,  别以为上帝抛弃了你，那是因为上帝根本没空搭理你。
120,【爱情语句】,  到头来，你还是没有给我任何爱给我。令我无奈的你，是多么的铁石心肠。
121,【爱情语句】,  原来有时候真的会贪心奢望，时光能在美好的时刻永远停留
122,【爱情语句】,  再也没有解释的欲望，再也不想为自己辩解什么，免得你觉得可笑，我觉得难堪。
123,【爱情语句】,  原以为你冷漠寡言，却看你眉眼带笑，对她温柔如水。
124,【爱情语句】,"  每次把自己想要交给你的时候,你总给了我希望又给了我失望"
